GEL-Breast_common_DBS11	GEL-Breast_common_DBS13	GEL-Breast_common_DBS20	GEL-Breast_rare_DBS17	GEL-Breast_rare_DBS28	GEL-Breast_rare_DBS2	GEL-Breast_rare_DBS1	GEL-Breast_rare_DBS12	GEL-Breast_rare_DBS7	GEL-Breast_rare_DBS18	GEL-Breast_rare_DBS19	GEL-Breast_rare_DBS5	GEL-Ovary_common_DBS13+20	GEL-Ovary_common_DBS20	GEL-Ovary_rare_DBS28	GEL-Ovary_rare_DBS5	GEL-Ovary_rare_DBS14	GEL-Ovary_rare_DBS10	GEL-Kidney_common_DBS15	GEL-Kidney_common_DBS13	GEL-Kidney_rare_DBS2	GEL-Kidney_rare_DBS28	GEL-Kidney_rare_DBS5	GEL-Kidney_rare_DBS11	GEL-Kidney_rare_DBS8	GEL-Colorectal_common_DBS2	GEL-Colorectal_common_DBS20	GEL-Colorectal_rare_DBS38	GEL-Colorectal_rare_DBS25	GEL-Colorectal_rare_DBS5_a	GEL-Colorectal_rare_DBS28	GEL-Colorectal_rare_DBS8	GEL-Colorectal_rare_DBS8+28	GEL-Colorectal_rare_DBS10	GEL-Colorectal_rare_DBS3	GEL-Colorectal_rare_DBS5+25	GEL-Colorectal_rare_DBS27	GEL-Colorectal_rare_DBS26	GEL-Colorectal_rare_DBS1	GEL-Colorectal_rare_DBS5_b	GEL-Bone_SoftTissue_common_DBS13+20	GEL-Bone_SoftTissue_rare_DBS1	GEL-Bone_SoftTissue_rare_DBS18	GEL-Bone_SoftTissue_rare_DBS5	GEL-Bone_SoftTissue_rare_DBS19	GEL-Bone_SoftTissue_rare_DBS28	GEL-Lung_common_DBS2	GEL-Lung_common_DBS13+20	GEL-Lung_rare_DBS28	GEL-Lung_rare_DBS27	GEL-Lung_rare_DBS18	GEL-Lung_rare_DBS1	GEL-Uterus_common_DBS13+20	GEL-Uterus_rare_DBS28	GEL-Uterus_rare_DBS14	GEL-Uterus_rare_DBS10	GEL-Uterus_rare_DBS29	GEL-Uterus_rare_DBS16	GEL-Uterus_rare_DBS3	GEL-Uterus_rare_DBS18	GEL-Uterus_rare_DBS5	GEL-CNS_common_DBS13+20	GEL-CNS_rare_DBS1	GEL-CNS_rare_DBS14	GEL-CNS_rare_DBS2	GEL-Prostate_common_DBS13+20	GEL-Prostate_rare_DBS28	GEL-Bladder_common_DBS11	GEL-Bladder_common_DBS2	GEL-Bladder_rare_DBS20	GEL-Bladder_rare_DBS5	GEL-Bladder_rare_DBS15	GEL-Bladder_rare_DBS28	GEL-Bladder_rare_DBS18	GEL-Bladder_rare_DBS12	GEL-Skin_common_DBS1	GEL-Stomach_common_DBS13+20	GEL-Stomach_common_DBS26	GEL-Stomach_rare_DBS5	GEL-Stomach_rare_DBS39	GEL-Stomach_rare_DBS18	GEL-Stomach_rare_DBS13+25	GEL-Stomach_rare_DBS28	GEL-Stomach_rare_DBS13+19+20	GEL-NET_common_DBS2	GEL-NET_rare_DBS20	GEL-NET_rare_DBS1	GEL-NET_rare_DBS28	GEL-NET_rare_DBS4	GEL-Pancreas_common_DBS13+20	GEL-Pancreas_rare_DBS25	GEL-Pancreas_rare_DBS28	GEL-Biliary_common_DBS13	GEL-Biliary_rare_DBS25	GEL-Biliary_rare_DBS16+20	GEL-Liver_common_DBS13	GEL-Liver_rare_DBS20	GEL-Lymphoid_common_DBS11+13+20	GEL-Lymphoid_rare_DBS1	GEL-Lymphoid_rare_DBS30	GEL-Lymphoid_rare_DBS22	GEL-Lymphoid_rare_DBS5	GEL-Oral_Oropharyngeal_common_DBS4	GEL-Oral_Oropharyngeal_common_DBS11	GEL-Oral_Oropharyngeal_common_DBS13	GEL-Oral_Oropharyngeal_rare_DBS2	GEL-Oral_Oropharyngeal_rare_DBS1	GEL-Oral_Oropharyngeal_rare_DBS5_a	GEL-Oral_Oropharyngeal_rare_DBS5_b	GEL-Oral_Oropharyngeal_rare_DBS16	GEL-Oral_Oropharyngeal_rare_DBS36
CT>TC	0.0052635596162528	0.00737574189213491	0.00776176652276089	0	0.0297008971689032	4.2891555777209e-05	0.0101329889280894	0	0.0634365007809401	0.0108910854002948	0.0557219411821304	0.0120648296775565	0.00819397248619204	0.00600249947965515	0.0280218049568507	0.0116334975194619	0.0210553687158103	0.000445848817243539	0.0128613659135655	0.00439756712515265	0.000894095420574411	0.0162432339272208	0.012864031234818	0.0128478813483474	0	0.00453948614365625	0.0192708863997578	0.0452776470973642	0.00858176752190346	0.00475224904882111	0.0236088846650983	0.00277108218672172	0.012573036716685	0.00687359026981251	0.00461319832522109	0.00365343313231827	0.0181098212108348	0.0223824369646972	0.0176928722001768	0.00691043893032146	0.0105739023829592	0.0158232512886338	0.00660852610127561	0.00700185100359255	0.0744954208296965	0.0261945086643732	0.00136425465965313	0.0068539117013135	0.033822435166027	0.0242931488627596	0.00493810577701608	0.0188398153685428	0.00741379310344828	0.0257093912706174	0.0306221070177048	0.0119559672231244	0.0573840521858524	0.0186120863805685	0.00742700768102283	0.00603978234015424	0.0368543949302119	0.00972326103216156	0.0172829483873121	0.0186531308238052	0.000396237447094278	0.0116487455197133	0.0293975345020327	0.0106040056892767	8.16263714627468e-05	0.0149890757698776	0.00517813323058985	0.0142808383074509	0.0418525790685263	0	0.00929767405429278	0.0153562653562654	3.13855135049782e-14	0.0833250668086163	0.00280952894508279	0.0301057202269784	0.000103446309428268	0	0.00777022030489615	0.0265080967119977	0.00225648740127868	0.0165220630574834	0.0117595519758299	0.0302852078896218	0	0.00969305331179321	0.0108695652169991	0.0319004615583637	0.00851063829787234	0	0	0.00296442687747036	0.023105819859146	0.013840830449827	0.0126892561281039	0.0168568210441268	0.0230957248426881	0.00610993864846326	0.0071936405366451	0.00987379539474695	6.01870649330948e-20	0.00563530300097952	0.012600274385538	0.00985085347287435	0.00941721267310749	0.0060601544668773	0.0267045632804913
CT>TG	1.09868598966836e-19	0.00426298684715814	0.0165273132600932	0.00786821816518368	0.000606687321999417	7.39363978511689e-06	0.00349115388111951	0.00120466846386007	0.00355773389088244	0.00641324039569832	0	0.024217322944329	0.00441606458659698	0.0102050343795961	0.000609847986598448	0.00701881428471415	0.0455435482006984	0.0588475570818405	0.00441244746964204	0.00642740962312775	0.000839836478476241	0.000159214863662805	0.000154341820060786	0.0110169912158616	0.00568304708548197	0.00491738320431152	0.00797607439543719	0.0463675813132145	0.0014237902324492	0.00785018275128745	0.000767766382650748	0.00161950435781356	0.00104764515855015	0.0672696684136186	0.0375697948457832	0.00541976836635089	0.00421390511600626	0.00496531507350431	0.00166016668795279	0.010804133468998	0.00758562562255766	0.00457395843147097	0.000896629056431711	0.00419244569921799	0.0148957210559358	0.00246928073333176	0.0011302383231535	0.00578168582729227	1.33049634069961e-24	0	0.000401485228346163	0.00335581703539097	0.00896551724137931	0.000762805553132997	0.0176000034737516	0.0585334013465659	0.00130714820162557	0.00546795437998982	0.0560397976417304	0	0.0069492459744933	0.00074794315632012	0.00429224043388478	0.0104582123775616	0.00519817681017908	0.0053763440860215	0.00186743335568891	0.00607362814383739	0.00154519749110434	0.00709550529137585	0.0197057812427151	0	0.00179025689592703	0	0.000286374074473406	0.00307125307125307	0.00812704948786245	0.00912719299396736	0.00426935816203132	0.00957533753172156	1.69876627366886e-05	0.00553243470888672	1.56155662557168e-05	0	0.0032907107935314	7.64618909895508e-09	0.00397470800075685	0.00205834678211172	0	0.00484652665589661	0.0108695652187449	0.00410711835374385	0.00851063829787234	0	0.0176688061032794	0	0.00849398924096537	0	0.00538642623104373	0.00684567193960011	0	0.0138451352013145	5.63546796715469e-20	0.00488049295826591	0.00579985086919154	0.00298033761250974	0.00305818183186323	0.00278163933870233	0.000181201402546375	0	0
GC>AA	0.0134486484830564	0.0419971876589722	0.0641261385810276	0.0469966225238924	0.0011750180093155	5.81164004634164e-05	0.00125111186144075	3.93448822330595e-07	1.37707917808973e-06	0.0396369453799107	0.00725625885638614	0	0.046137967834187	0.0768208864106596	2.01126249260615e-09	0.0432572426965667	0.01764038311037	6.19046668538885e-12	0.0439623695455105	0.0463308035743126	5.10524938765101e-14	1.81146821162741e-06	0.0215610067348244	0.0191322705153397	0.039644985318635	0.0218416045023792	0.0553544992516388	0.00450735049995414	1.79038926110176e-08	0.0206015054219406	7.37135513861782e-09	0.000978681725795798	0.00041490840607908	0.00214510337396711	0.00187694342134662	1.78857562818534e-05	0.0025444052873948	8.14262931934635e-10	0.00682666491907925	0.0195830525387314	0.0373151482645007	1.55921254600528e-06	0.0125216743714045	0.00581405445079094	0.0177434670828112	0.00280911594929021	0.0102874780529805	0.0319965644370826	0.00310770792617112	0.0234066228841357	0.0127048234025384	0.000229845230762258	0.0453448275862069	0.0005402635360841	0.0274621836872112	1.79424416609557e-05	0.0157891907957582	2.3455813442666e-07	0.000437426361311349	0.0236001336743722	0.0347164358223426	0.0329094988780853	1.85809208516797e-05	0.0400239252405122	0.00120738789778623	0.0483870967741935	0.00537782503661724	0.0392640939636885	0.00896467796539753	0.0816165825003761	0.0162940611882856	0.0534105127505752	3.04637986779193e-06	1.04470115838605e-05	0.0216097606617258	0.00675675675675676	0.0591137940921093	0.0280618551211879	0.0033391376577304	0.000401700042706444	0.0168527988479037	0.000822805573207328	6.25070511282856e-10	0	0.0143380970289583	0.0684890514277395	0.00155634119891363	0.00621622311282711	0.342028965891346	0.0436187399030695	0.0217391304252693	0.00679505494582252	0.025531914893617	0.0454188248998226	0.0341193990023957	0.04199604743083	0.0919925414468475	0.0346020761245675	0.00271250848593497	0.0180455238195383	0.0291035971648028	8.65750075124466e-06	0.305198600035124	8.53957875490034e-20	0.0420739530762388	0.00766049855419669	0.0015536285869992	2.18780519388024e-07	2.73806489656028e-05	0.000427343001396814	0.00696008626495969
GC>AG	0.000968944870873603	0.0146661531404742	0.0324148564173341	0.0235893343002262	0.00184307596342526	3.78769753366002e-06	0.000936989943144002	0.00804536451996502	8.32457841183587e-06	0.00780054860901914	0.0146465882748357	0	0.0247709842687656	0.0277113912668693	0.000409466390372061	0.0102374604959643	0.00180110570403	0	0.0385360822738142	0.0100468186195083	0.000870875437122273	4.23627021940864e-05	0.00740854208088225	0.00586025034635854	0.0111665816442415	2.84668079549212e-20	0.016412687469409	0	0.00234686673807381	0.00213275971674006	0.000929110905613855	0.000676211813775945	0.00107788359635914	0.000915345861086371	0.000213482097533599	4.5432294154111e-08	0.0218260317199038	0	0.00452172074629553	0.00648540683461299	0.0160907210175465	8.59321834969082e-11	6.19155243594431e-05	0.00938562183140373	0.00660010106487338	0.0111024689265655	0.00100649863770721	0.00743728967041785	0.00248245787902239	0.0120058948746652	0.00053862723035939	6.6042053158409e-12	0.0236206896551724	0.000650932800268104	0.00254892829303825	1.55766634128811e-07	1.1349212960993e-09	3.03190275241541e-15	3.52237003516412e-22	0	0.00600583822867405	0.00673148840688108	0.000579889582765821	0.00263453397115397	1.36083637631341e-06	0.0125448028673835	0	0.00858189906711928	0.00541258753941464	0.0152866816445508	0.00522533923748422	0.0392121340889043	0.000731229185745932	0.00313689734740948	0.00938901048379036	0.000614250614250614	0.0215014630795773	0.0203842281197384	6.1623372527796e-10	0	7.04951354063817e-05	0.0174201953757727	5.33924339958711e-12	0.0266501234779496	0.00366679202707785	0.0195989660909416	0.000154878149836653	0.000553845089300444	0.0111603733528425	0.0177705977382876	0	0.0013741684546037	0.00425531914893617	0.0122519545907317	0.0182775557619917	0.00741106719367589	0.012675214301522	0.0242214532871972	0.0023058765559967	2.46672123710152e-06	0.0274566460371222	0.00204517915166057	0.031855031751959	0.00303811893296878	0.0129513308332179	2.15494994264838e-14	2.82053645054504e-15	0.0374000713093392	0.00979597884877324	0.0112889343800343	0.0325524895982416
GC>AT	0.00213032073232038	0.00492444400408241	0.0322298766181199	0.00783452819195813	0.00147910741905968	6.03906359439569e-05	0.00175869556793569	2.3901048707848e-06	4.47592834214492e-05	0.0129426816080021	0.0065386149699769	0.0242035468292787	0.0156859996582723	0.0135870636460717	0.00104606294552704	0.0161673400509698	0.0452651619494651	0.000577955232354306	0.049857056542614	0.011069655255546	0.000341210284218322	1.54235506334601e-07	6.35467304876909e-12	1.59245134096373e-11	0.00518038241319855	0.00803561613863969	0.0130091863348003	0.00722571539005361	4.06427381775616e-17	0.00351085652860081	0.0021390585057996	0.00172937090450325	0.00166658814583399	0.0040462350436282	0.00225107492303082	1.0116654091157e-12	0.0103354898855947	7.53439392674087e-10	0.00229803954366059	0.00706061190369951	0.012029729522642	9.17937686589394e-09	0.000746047772660549	2.97863747576466e-05	0.0228987176266243	0.0109037893472202	0.00158635456518953	0.00697485562801426	0.0037391117309304	0.0610880483027263	0.000255308736151536	4.67817642165135e-16	0.0170689655172414	0.00230205111184852	0.104038928916862	0.014039175785864	0.0446443077050453	1.41288084940213e-11	0.00284768232420578	0.0183012682614568	0	0.0104712041884817	0.0108247497660571	0.119903119643015	3.32728516156334e-07	0.014336917562724	0.000852644993052833	0.0160887789850772	1.91253271421344e-20	0.0173001431316172	0.00615349496937442	0.0146891010676867	0.00263814649143869	0	0.00168451720959725	0	0.0167751164132823	0.00761585790809453	0.00240054154769782	0.0336219068177457	0.00900155478796489	0.0199585083209834	0.00179883324971046	0.0133223861810307	0.00267957878901843	1.88992580243074e-05	0.000581007633432823	0.00650759090094198	0.0912939982818653	0.00323101777059774	0	0.00417367790115791	0.00851063829787234	0	0.0176688061032791	0.0108695652173913	0.0106316450596553	0.00692041522491349	0.000537915087663084	0.0049925896702008	0.0215421428864141	0.0169406557070963	0.0333763326949858	0.0115448633305328	0.0246733640333968	3.09419891561166e-11	1.1334935469333e-20	2.2774785038891e-08	0.000424145824041688	0	0.000295443284987675
GC>CA	0.00833179028953358	0.0151791491937285	0.00655849287020582	0.00773635915493293	0.000172453187480555	1.20394992077197e-05	1.05826811313136e-08	0.00742522072261479	0	0.0143882402478359	0.0118147208261307	0.0241324018400315	0.00759949029080258	0.00798514116814028	0.00109596900805676	0.00858781565264418	0	0	0.0159112367243226	0.00550271432716501	1.52221351865021e-27	5.84256459323037e-06	0.00252394969239664	0.0120780267859975	0	2.84668079549212e-20	0.00981442611483163	0	0.00260735236566074	0.00170849801950997	0.000999394719340811	0.00124134737585472	0.000855906189312503	1.66598161881873e-29	1.55897296529534e-12	0.000664107860210183	0.00326212641411752	0	0.00344644991545015	0.0046200035172504	0.00544019615355145	1.68323503860498e-09	0.000298448922280381	3.8945478853237e-09	0	5.87323937719791e-06	0.00134571830507891	0.00770783360934601	0.00309442931279879	0	2.26055867414367e-05	1.61522796234966e-16	0.00775862068965517	0.00114704773962455	0.00126108708617451	6.68284886264577e-07	0.00162115769840537	0.00515986264832214	2.33359242342848e-14	0.00602759946340334	0	0.00523560209424084	0.000233733735360478	0.00034714165353842	0.000515594264625326	0.00716845878136201	0.00174957213343037	0.00624390547452006	0.00100787176249629	0.0109653871820592	1.21355081387802e-07	0.0157996953207056	0.0010584468909148	0.00532084644588484	0.00436145267115342	0.000614250614250614	0.0058468107411754	0.00361808867557578	0	0.0231855028213845	0	0.0065400458295362	0.00170347244259391	0	0.00286761940579165	0.0041857965929705	0.000326900603395364	0.00208008216754903	0.0112206853955339	0.00323101777059774	0	0.00417367790115791	0.0127659574468085	0.0367558637721161	0.00761474258730781	0.00543478260869565	0.00531585562664697	0.0173010380622837	0	0.000602889829276766	0.00765761323524138	0.0052374405144673	0.010587475816168	0.0200514987935544	9.77486511609229e-06	0.00534671113613081	2.13717033444884e-30	0.0019175490669983	0	0	0.0109740620064714
GC>CG	0.000184163112637402	0.000783400736572742	0.000920947190376458	0	0.00102308798353247	0	0	0	0	0	0	0	0.00121653647570955	0.00187887917090625	0.00101757463889833	0	0	0	0.00128759781849707	0.000243711678293117	4.05621333311775e-63	0.00118247335776893	0	0	0	0.00135577531157884	1.79814293935433e-20	0	0.000355998149664105	2.7868175441806e-211	0.00143292202788691	4.15130761884168e-15	0.00121320035692026	0	0	0	0	0	0	0	0.000459734886215616	0	0	0	0	0.00408701085924531	2.58905511290116e-05	9.22162397060314e-05	0.00258289341917837	0	0.000702737633596579	0	0.000344827586206897	0.00119368953654971	0.000340143723420733	2.73697259205837e-05	0.000495706050907012	0.000626433605567975	0	0	0	0	0	0	0.000380489575077646	0.0017921146953405	0.00189237152712913	0.000322548128221024	1.91253271421344e-20	0.00107076715882321	0	0	0.00161821297527395	0.00625723869367421	0	0	8.73613761050578e-20	0.00249152610631402	0	0	0	0	0.00145158192321647	0	0.000141030462579917	0	0	0.00221616006217121	0	0	0	0	0	0	0	0	0.00849398924096537	0.00692041522491349	0	0.00499256903928793	0	0	1.93919254569808e-19	8.53957875490034e-20	6.01870649330948e-20	0	3.54662541512168e-05	0	0	0	0
GC>TA	1.09868598966836e-19	7.88669821382551e-08	0.00438129264567022	0.00786821816725458	4.46227285609247e-217	0.00147035375373289	7.73980683370176e-12	0	0.00737241652838767	0.00815289713325561	0.00380546628199261	0	0.00293250669566889	0.0055108754727143	1.6111197925648e-109	2.33358358397451e-43	0.00508838421702224	0.00473922950828077	0.012703198303885	0.00282012235499727	0.000422853597907876	0	0.00394660117212467	0.0014836693590161	0	0.00146008146680659	0.00437634600487894	0.00893735522591216	2.87335543288347e-06	0.000436513719494586	2.21593598431245e-05	7.765879817492e-34	0	0.00492830763220234	0.00762257210058905	1.30694794833019e-08	0	0.020620749799822	0.00168847938966849	0	0.00352463412765305	4.93136056561062e-10	0.000198082209190662	2.63007247862279e-19	0	0	0.00105994207559804	0.0030287051186623	9.64149169094043e-50	0.0121605094926406	0.000390978270363405	0	0.00275862068965517	9.80770857290141e-05	0.00742460139648264	0.0069793352701032	8.53288817087976e-06	0.00501095544196709	0.00618409699681693	0	0	0.00149588631264024	1.00200383439656e-05	0.0061517106916768	0.00212499872938372	0.0017921146953405	0	0.00387436046081521	0.000550145344906087	0.00326871562402816	0.0010242219636979	0.0117827499420952	0	0.00580573182130581	0	0.000614250614250614	0.00417036841180288	1.28963974990056e-19	0	0	0.000986770553793168	0	0.000481246175321864	0	0.00131628431741256	0.00349406301155241	0	0.00136236547691862	0.03421176045998	0.00807754442649435	0	0.00181851949658944	0.00425531914893617	0	0.00883440305163968	0.0024703557312253	0.0240507058128779	0.013840830449827	0	0.00277915902165988	0	0	0.00791416138641357	8.53957875490034e-20	0.00802591683271343	4.88994080966971e-45	4.03638359322983e-05	0	0	0	0
TA>AT	0.00412167740052241	0.0103158889851025	0.0180737427671081	0.0156712545618269	0.00791805562462915	0.000970470884074442	1.8697703584025e-06	0	0.0114027312782874	5.13110532208175e-05	0.0157856198819277	0.0241676028683698	0.00244701789165789	0.013079823938558	0.00839140215009612	0.0103461331441279	0.0112050505621353	0.00523454706072828	0.021558926204976	0.00759643964733938	4.03444485964147e-07	0.0108890504105229	0.00210822616931823	8.83506667449729e-15	0.00551339513908608	0.00989073640043086	0.0247001324268782	0	0.0375022003115427	0.00568108698642743	0.0098748303616895	0.00292078814571506	0.00676253852659875	0.00540399944948056	0.0022081451093301	0.0116669807561051	0.0122417848458761	0.0469668678205668	9.27131043557384e-06	0.0152580620799605	0.0111102597502107	0.00138794778250077	0.00255342773926213	0.00252236826134355	0.0139287848421551	0.0224265923316352	0.0020641917895035	0.0147285046835836	0.0113489334371764	0	0.000305326240222533	0.000880846012582802	0.0141379310344828	0.00945792493821413	0.0148941400944824	0.00817418336471944	0.0165952409256646	0.147839716459739	0.00385171686361353	0	0	0.0201944652206432	0.0010538098067691	0.0092555412166583	4.39277314635429e-05	0.00448028673835125	0.0123289674703152	0.0144105656062281	0.000911156452886883	0.0216580993121353	3.3599356163099e-12	0.0209082747510832	0.022515970851212	0.00734046567848137	0.00232124495312675	0.00245700245700246	0.0168151932173656	0.01029510064918	3.04996264933689e-10	0.0208152278271396	0.00299683026529573	0.0109730934038116	0.0113973054481132	0.0534288940858569	0.00644039112448289	0.0157320795034444	0.00124864426189084	0.0136215628863408	0.0338252252201162	0.0145395799676898	0.065217391317707	0.0273947613854197	0.0127659574468085	0.0227094120403631	0.0642757290400587	0.00395256916996047	0.0138184571987366	0.0346020761245675	0.00163511386313545	0.0387111058228398	0.0451315355888027	0.00248535483680877	0.0145726201473104	8.53957875490034e-20	0.0162623128797061	0.00261182688943055	0.00159432219547476	0.0147629010959836	0.0075455021049211	0.0408426541218339	0.0514700955587667
TA>CG	0.000225185277812642	6.15397716067169e-20	0.00163223166904824	0.00786465775426245	0.00015130170449054	0	0	0	0	0	0.00860110518451103	0	0.00133819013319971	1.24240290552944e-19	0.000249932051516022	0	0.0128248570981598	0.000824352884251519	0.0014554189483608	5.70954047529667e-20	0	0.00117292532985484	0	0	0	0.000551194728059285	0.000931317048373462	0	0.000322003954950289	1.30570528562229e-58	0.000640560177243277	3.01459102357127e-72	0	0.00278057446718175	0.00298626091057489	0	0	0	0.00145965814830787	0	0.000689602329323424	2.89615385226599e-05	0	0.00025484147997649	0.00821603569641896	0.00289295403984585	0.000131328187578062	0.000362877005409415	0.000975591837813522	0.0367861958360435	8.29181060374042e-16	0	0.00155172413793103	0.000978315854477121	0.00334781331433269	0.00273692677585645	0.0101607576007675	0.00213090984638424	0.00308265883106965	0	0	0.00224382946896036	6.83722915831928e-05	0.00346080669710465	1.4285980735244e-11	0.00448028673835126	0	0.00139742710633879	1.91253271421344e-20	1.98467490023789e-05	0	0	0.00197077401593569	0	0	0	8.73613761050578e-20	0.00153830892569753	0	0	0	0.0080092490335421	3.35351405337172e-05	0	0.000141030462579917	0.00224288289747164	0	0.000729322716026544	0	0	0	0	0	0	0	0	0	0	0.000538642623104372	0	0.00965980847547346	0.00461504506710484	0.00320736257417313	8.53957875490034e-20	6.01870649330948e-20	0.00149281148794226	3.53575219733498e-05	0	0	0	0
TA>CT	1.09868598966836e-19	0.0152593613322697	0.0202141140149039	0	0.00303624743405226	4.45458721589061e-08	0.000758512061195063	0.00358102476933143	4.41662489960252e-07	0	0.0107537594399349	0	0.0164967535140859	0.0157311638457434	0.00351037057164343	0.00484038648613228	2.46411161364645e-08	0	0.0151202715779224	0.00560925521825988	5.20314423069932e-32	0.0039804581767565	3.52816574270585e-05	0.00359739573499615	0	2.84668079549212e-20	0.0172271346607769	0.00777905806914999	0.0133585880374925	0.00207672383302151	0.00420565665340262	0.00146712036210272	0.00182435794060696	2.78547680545398e-25	0.000379680750498334	0.00157259538911252	0.0272305453034359	4.89226493241456e-06	6.01362001784873e-14	6.83768624291234e-06	0.0121063520036779	0.000702761185626679	0.000349471439005095	1.14348638143878e-05	0.0136624310623648	0.00500644941528342	0.00215421359132373	0.0100805739261363	0.00350017160857113	0	1.32647743990712e-06	0.000431528554882539	0.0110344827586207	0.00376484482346353	0.00235647016976416	2.04501040737111e-07	0.00215693339730176	0.0287916440694654	9.12492615322382e-11	0	0.00682928768353936	0.00224382946896036	0.000923044298275202	0.00221049327126085	0.00759626288473368	0.0017921146953405	0.00950059071216111	0.00894037372014305	0.00242301037406491	0.0166776440279172	0.000172532493470842	0.0289107294382027	0.00311767947297411	0.0120196227970059	2.10511823145057e-06	0.00214987714987715	0.00636823566134612	0.0217963300629868	0.000499645873217024	0	1.11852341255639e-05	0.0131234015928734	0.00196186237160728	0.0266710624517876	0.00550018804061677	0.00565365694835109	0.000824856463045424	0.00707469964680879	0	0.0113085621970921	0.0108695652164172	0.00814758366266655	0	0	0	0.00494071146245059	0.0222612876115888	0.0346020761245675	0.00214668344346684	0.0180465339504117	0.0178910480800474	0.0246070257583208	0.0022552326464359	0.0031519987499676	0.0157079450990834	3.39687706579433e-12	1.12962735714101e-06	1.36411687835823e-10	1.52576548502162e-10	0.0556704862555897	0
TA>GC	1.09868598966836e-19	0.00175776521785431	0.000967455779654334	0	0	0	0	0	0	0	0	0	0.00109488283625431	1.24240290552944e-19	0.000270439494812565	0	0	0.000826457925520577	0.00015204444845817	0.000402855903493917	2.75274819076114e-71	0	0	0	0	0.000702293788116761	1.79814293935433e-20	0	0.000319581703440915	0.000130938558916826	0.000121246261357608	7.4354834960323e-05	0.000242927470477348	0.0019189694592067	0.00260671079798597	0.000663435450856125	0	0.0070771064425866	0	0	0.000306489924143744	9.94867408909343e-05	0.0015818414094521	0.000128930508970394	0	0.000985267352335979	5.76704956813497e-05	0.000314895208464737	0.000787530058901676	0	0	9.14538056045655e-05	0	0.000149925254208767	0.000122524729242168	0.000449648274793334	0	0.00325977273494284	0.00241701331052905	0	0	0.00074794315632012	0.000223082730367497	0	0	0.000896057347670251	0	0.000303747072481828	1.91253271421344e-20	0	0	0	0	0.00627186098013988	0.00188718170075189	0	0.00112279149548539	1.28963974990056e-19	0	0	0.00117208275137917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00346020761245675	0	0.00592821501012986	0	0.00385049090361181	0.000534560429028855	8.53957875490034e-20	0	0	3.54496129199846e-05	0.00516529023390764	0	0	0
TA>GG	0.000336066028477367	0.00388483792612242	0.00136162373577595	0	1.49264655741501e-107	0	0	0	0.0157444713192882	0	0	0.0120982715145921	1.40453567621426e-19	0.00313146528484375	0.000607005101589962	0.00120225626370363	0.00415237438014101	0.00236523318538078	0.00452427150054568	5.70954047529667e-20	2.42164478314449e-19	8.98968254842001e-06	0.000702687939931677	0	0	2.84668079549212e-20	0.00219416172959982	0.00932921819165024	0.00306666741572361	0.00228443235295334	0.000555404707440817	0.000341219955833738	0.000222494934882064	0.00459172677999322	0.00480285203726929	0.00318899980692556	0.0236040180934721	0.00683616558330912	0	0	0.00214542946900621	4.746820956144e-11	4.29962881590768e-05	0.000216423649250745	0	0	0.000184528837350269	0.000722833057013734	0.000227405019791314	0	0.000318669000225659	0	0.00241379310344828	0.000529370320125521	0.00105221850178833	0.0015085737241446	3.97688304318706e-05	0.00266753207668449	0.00534676856673598	0	0	0.00149588631264024	0.000190382352388956	0.00101484189753464	1.49987620848384e-12	0.000896057347670251	0.000946185763564564	0.0016440318898103	1.91253271421344e-20	0.00283216658169599	0	0.00621565866677797	0.000437192459872417	0	0.00157912805324964	0.000921375921375921	0.00160398785069342	6.17690598694121e-05	0	0	0	0.00773562001129021	0.000969401325527615	0	0.00032907107935314	0.00365028861759541	4.00505062842367e-25	0.00295285985394444	0	0	0.0108695652204907	0	0	0.01403731832278	0	0.000988142292490119	0	0.0103806228373702	0	0	3.54194462885776e-08	0.0069175978368148	0.00406076165250275	8.53957875490034e-20	0.000842284450086861	0	6.93108775311431e-05	0	0	0.00684066931436798	0
