Hartwig-Breast_common_DBS11	Hartwig-Breast_common_DBS13	Hartwig-Breast_common_DBS20	Hartwig-Breast_rare_DBS5_a	Hartwig-Breast_rare_DBS18	Hartwig-Breast_rare_DBS21	Hartwig-Breast_rare_DBS5_b	Hartwig-Breast_rare_DBS2	Hartwig-Breast_rare_DBS28	Hartwig-Breast_rare_DBS27	Hartwig-Breast_rare_DBS26	Hartwig-Breast_rare_DBS24	Hartwig-Ovary_common_DBS13+20	Hartwig-Ovary_rare_DBS18	Hartwig-Ovary_rare_DBS5	Hartwig-Ovary_rare_DBS20	Hartwig-Kidney_common_DBS13+20	Hartwig-Kidney_rare_DBS13+19+20	Hartwig-Kidney_rare_DBS19	Hartwig-Colorectal_common_DBS2	Hartwig-Colorectal_common_DBS5	Hartwig-Colorectal_common_DBS20	Hartwig-Colorectal_rare_DBS2	Hartwig-Colorectal_rare_DBS8	Hartwig-Colorectal_rare_DBS18	Hartwig-Colorectal_rare_DBS29	Hartwig-Colorectal_rare_DBS28	Hartwig-Colorectal_rare_DBS27_a	Hartwig-Colorectal_rare_DBS10	Hartwig-Colorectal_rare_DBS27_b	Hartwig-Colorectal_rare_DBS26	Hartwig-Colorectal_rare_DBS16	Hartwig-Bone_SoftTissue_common_DBS13+20	Hartwig-Bone_SoftTissue_rare_DBS1	Hartwig-Bone_SoftTissue_rare_DBS18	Hartwig-Bone_SoftTissue_rare_DBS5_a	Hartwig-Bone_SoftTissue_rare_DBS5_b	Hartwig-Lung_common_DBS13+20	Hartwig-Lung_common_DBS2	Hartwig-Lung_common_DBS5	Hartwig-Lung_rare_DBS19	Hartwig-Lung_rare_DBS18	Hartwig-Uterus_common_DBS13+20	Hartwig-Uterus_common_DBS11	Hartwig-Uterus_rare_DBS5_a	Hartwig-Uterus_rare_DBS18	Hartwig-Uterus_rare_DBS28	Hartwig-Uterus_rare_DBS5+19	Hartwig-Uterus_rare_DBS5_b	Hartwig-CNS_common_DBS13	Hartwig-CNS_rare_DBS14	Hartwig-CNS_rare_DBS11+20	Hartwig-CNS_rare_DBS19	Hartwig-Prostate_common_DBS13+20	Hartwig-Prostate_common_DBS13	Hartwig-Prostate_rare_DBS28	Hartwig-Prostate_rare_DBS27	Hartwig-Prostate_rare_DBS35	Hartwig-Prostate_rare_DBS5+19	Hartwig-Prostate_rare_DBS2	Hartwig-Bladder_common_DBS11	Hartwig-Bladder_common_DBS13+18	Hartwig-Bladder_common_DBS20	Hartwig-Bladder_common_DBS2	Hartwig-Bladder_rare_DBS28	Hartwig-Bladder_rare_DBS18	Hartwig-Bladder_rare_DBS5	Hartwig-Bladder_rare_DBS31	Hartwig-Skin_common_DBS1	Hartwig-Skin_rare_DBS13+20	Hartwig-Skin_rare_DBS21	Hartwig-Skin_rare_DBS2	Hartwig-Skin_rare_DBS27	Hartwig-Stomach_common_DBS13+20	Hartwig-Stomach_rare_DBS18	Hartwig-Stomach_rare_DBS5	Hartwig-Stomach_rare_DBS19	Hartwig-Stomach_rare_DBS13+25	Hartwig-Stomach_rare_DBS40	Hartwig-Stomach_rare_DBS13+20	Hartwig-Stomach_rare_DBS26	Hartwig-NET_common_DBS13	Hartwig-NET_rare_DBS5	Hartwig-NET_rare_DBS20	Hartwig-NET_rare_DBS27	Hartwig-NET_rare_DBS34	Hartwig-NET_rare_DBS41	Hartwig-NET_rare_DBS32	Hartwig-NET_rare_DBS20+25	Hartwig-Pancreas_common_DBS13+20	Hartwig-Pancreas_rare_DBS13+19+20	Hartwig-Pancreas_rare_DBS20	Hartwig-Pancreas_rare_DBS28	Hartwig-Pancreas_rare_DBS18	Hartwig-Biliary_common_DBS13+20	Hartwig-Biliary_rare_DBS5	Hartwig-Biliary_rare_DBS18	Hartwig-Liver_common_DBS13+20	Hartwig-Liver_common_DBS13	Hartwig-Liver_rare_DBS18	Hartwig-Esophagus_common_DBS5	Hartwig-Esophagus_common_DBS26	Hartwig-Esophagus_common_DBS13+20	Hartwig-Esophagus_rare_DBS18	Hartwig-Esophagus_rare_DBS24	Hartwig-Esophagus_rare_DBS5	Hartwig-Esophagus_rare_DBS2	Hartwig-Esophagus_rare_DBS19	Hartwig-Head_neck_common_DBS13	Hartwig-Head_neck_rare_DBS5	Hartwig-Head_neck_rare_DBS11+20	Hartwig-Head_neck_rare_DBS18	Hartwig-Head_neck_rare_DBS4	Hartwig-Head_neck_rare_DBS5+19+20	Hartwig-Head_neck_rare_DBS20+25	Hartwig-Lymphoid_common_DBS22	Hartwig-Lymphoid_rare_DBS7	Hartwig-Lymphoid_rare_DBS1
TA>CT	0.00263156706799345	0.004910494522871	0.0183619259234872	9.65662502209456e-32	0.00220532709615952	0	0.00138123134578406	0.00511534206630383	0.00108821021936638	0.012418752105799	0	0.0531915379900349	0.011949215832711	0.00362333201805278	0.00323380418958569	0.0143252466121397	0.0134708482424753	0.00909199786336417	0.0234700031574541	2.84875573086394e-18	0.00189912436805902	0.0161042330532226	0.0122218889857382	0.00018018463542451	0.00997823826481153	6.8561356061607e-11	0.00183981576565411	0.00335070631258331	0	0.0151567191599046	0.00511279223159496	0.0126316579118466	0.0123984608807183	9.15360326673131e-08	0.00667386251310248	0.00298256944906421	3.45433572633136e-06	0.0122909747506248	0.000477890241900925	0.00408943003590335	6.90327285951369e-06	0.0027537149030803	0.00145732898623113	0	0.00567696888828886	0.00450665319331372	0.00540524860564852	0.00665787082396132	0.0102269204961454	0.0050251256281407	0	0.0010463364804996	0	0.0076028410701461	0.00272661007405108	0.00151790093523803	0.0137491119303306	0.0307398587789365	0.00530312855709114	0.00864522102991376	0.00527829047565091	0.00315886457540028	0.0183976928897089	9.51176960166369e-21	0.00245570979032272	1.69482217675224e-10	3.95244328207494e-05	0.00707143013604316	0.00223434201266714	0.0149806609653945	0.0169409564991522	0.00223743121877238	0.0166839569780335	0.0105566218809981	2.10174563588881e-11	0.00915094445602192	0.00667087587942352	0.0235124477032535	0	0.0235322293883798	0	0.00241545893719807	0.02891372279394	0.00838959656561667	0	0	0	0	0	0.0104575163398693	0.0141789016418997	0.0127789890716827	0.00409230531990413	0.0102560130887133	0.00632339656729901	0.0138008298079606	0.00242898144397861	0.00527405047123397	1.11479049381978e-08	0.00710137111077656	0.00755461412387103	0.00911843232861597	0.0166962565741886	3.60665393599797e-05	0.030725780529949	0.00463142913030547	0.00239263077323099	0	0.0111405835543767	0.00111109591934727	0.00593508975158935	1.13241213197583e-09	0.00118282587626509	0.00221206297655777	0.00917978034616956	0.0160349854227405	0.0184234205371079	6.45970015335515e-09
TA>GC	2.25278849833274e-05	0.000331171516643547	0.00103650571337501	0	0	0	0.00218252394208291	0.000221611473823131	0	0	0	0	0.000497883993029624	0.000918128347935489	0.00023296603305023	0	0.000420964007577352	0	0	1.47736761895319e-20	1.03347140871053e-20	0.000469606242916988	0	0.000177131765460671	0	0	6.47714930875067e-05	0	0.00243001945762445	0.00282603913125671	0	0	0	4.10758201476109e-05	0	0	0	0.000170473792007813	2.62221848384442e-05	2.95770432963486e-21	0	0.000349103168176445	0	0	0	0	0	0	0	0	0	0	0	3.26605435751417e-20	3.18915429741076e-20	0.000144038072133833	0	0	0	0	1.43128079684887e-20	0.000245035560460651	1.39062856348624e-20	9.51176960166369e-21	0	0.00135610082657995	0	0	0.000105559465165377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.41294562710689e-20	0.00184256680556438	6.04570029898002e-20	0	0.00699811811459124	0	0	0	0	0	0	0	0.000797446338207409	0	0	0.00583090379008746	0.00217395149629308	0
TA>GG	7.01304298468706e-20	0.00258503883047194	0.00233514229510167	0.000801104507935701	0	0	0	0	0.00119551097041865	0.00578751275421225	0	0.0106383049207197	0.000746825989544436	0.00216463896982618	0.000178381509639893	0	0.00168385603030941	0.010685814762036	0	1.47736761895319e-20	4.48524632963109e-05	0.00180471529596701	1.25110949044387e-316	0.000612360497483709	0	0	0.00027893442455485	0.0168484462435729	0.0121861348226222	0	0.00264195500777315	0	0	8.21516402952219e-05	0	0	0	0.00103619857157651	1.22434418550363e-21	2.95770432963486e-21	1.94221279318608e-06	0.000691859490225518	0	0	0.000958383003205945	0.000482198177909457	0	0.00688150623621407	0	0	0.000758263982896924	0.00517368819667167	0	0.00107334843439504	0.00273486312693811	0.000323348063900673	0.00948917149525394	0.00599474673004638	0	3.04811257801711e-08	0.00238773398160322	1.52897228659288e-20	0.00102288808104364	9.51176960166369e-21	0.000649801928240753	0.000317425107098962	0.000706652626638871	0	0.000281491907107671	0.00342727360695775	0	0.000357065819980327	0	0	0.00758120415543921	0	0.0011157791316968	0	0.0160017677751093	0	0	0.00241545893719807	0.00264606509815799	0	0	0	0	0	0	0.00130718954248366	0	0	0	0	0.001806684733514	0	0.00337935222015067	0.000966014461335849	1.85271439906817e-20	0.00362660115810739	7.41294562710689e-20	0.00307094467594063	6.04570029898002e-20	0.00186601741304384	0.00330838007991466	0.0029083030657891	0	0	0	0.000491065335799689	0	0.000842612131828138	0.00239233901462223	0.00250353813661497	0	0.0043731778425656	0.00925038460800253	3.96891882244664e-09
TA>GT	7.01304298468706e-20	0.000947686344113416	0.00601228450377863	4.41005924360169e-25	0.00328608125368734	0.0138696613716151	0.00174266147347254	0.00248068751805401	0.0107805157068309	0.00539436567388072	0.00626028705991907	0.03191492784195	0.000995767986059248	0.0045161487128605	0.00045600502933653	0	0.0044201220795622	0	0	1.47736761895319e-20	0.00118143392104884	0.0073679671578647	0.00314490877124242	2.30784915472279e-05	1.07120469296691e-05	8.33490952301247e-07	0.00236165807120553	0	0.00194434335161559	1.38818205366153e-10	0.00953554584747646	0.028563939711032	0.00427533133817871	0.000979482016718131	0	0	0.00177797089752392	0.00495424179603126	0.000609153559290977	0.00124879441648915	0.00138661675242141	0.00378550988013607	1.25165343609851e-19	0.00334151194066305	0.00103746478964527	0.00318697051387601	0.00135271099569641	0	0	0	0.00379131991448462	0.00517368819667167	0.00969980639682886	0.00654348510202756	0.00166464201090367	0.00293924379941673	0.00395572838193	8.26135526173923e-05	0.000819859071726575	1.97514153633679e-08	0.00539264216048947	1.52897228659288e-20	0.00706105985427951	0.00233236311254951	0.000855682781704599	0.00149179615477013	1.59056095755695e-06	0.000848018138739995	0.00200562983814215	0.0082332785664617	0	0.00295226925133003	0	0.00383877159309021	0.00481282162348086	0	0.00216567438819684	0	0.0156373922951415	0.00513951677528754	0	0.00241545893719807	0.00183351628906783	0.00838959656561675	0	0	0	0	0	0.00326797385620915	0	0	0.00317777729925662	0.00561168281595501	0.00542005420054201	0.00622138340192626	0.00658658164016745	0.0011586707871316	0.00277613165204437	0	7.41294562710689e-20	0.00297942506186913	0.00610090211438868	0.00794927702191118	0.0632126452041065	3.24380484475141e-07	0.000724502139366052	0.00928568730525526	0.00159151193633952	0.00177240420580071	0.00737530766423665	9.1654375370655e-13	0.0043807155900331	0.00964658370688785	0	0.0189504373177843	0.0226678573726001	3.72977450784887e-09
TC>AA	0.00808361226212969	0.0632143672772255	0.12824589840618	0.191188044063066	0.0447254499084896	0.000768248356445296	0.0512198460227566	6.30174361250539e-08	1.20604213793035e-07	2.61646450552049e-10	0.0180784125913232	0.0106381584271917	0.104306696539706	0.0277132136171025	0.0572720301909037	0.193058111131228	0.0743001473374026	0.0444183702652991	0.000109475506126644	0.00672313040470241	0.0930537829525935	0.121624397814797	0.0250774320501662	0.0140680508864136	0.067047388184926	1.03808445582238e-08	1.8270503590534e-11	3.11310111775964e-05	1.14678545485994e-09	0.0175055993660741	7.17834947650099e-05	4.08985871817114e-06	0.0679777682770415	5.28980526995554e-08	0.0256487127168927	0.0380426503117824	0.201250656414449	0.0414560856995685	0.0105041773248475	0.122662811893477	0.000293683059985112	0.00295009460244266	0.0863856949375305	0.0375836542451699	0.111947416981765	0.066790717818819	3.66571639589244e-09	0.0476864049093771	0.264176756856113	0.050251256281407	7.18241161764646e-05	0.0632916213802934	0.0158359264197975	0.109064436922733	0.0380360567164125	1.11425246472639e-07	6.78945545585271e-05	2.1099947337808e-06	0.0131434844012391	0.000150885182184191	0.0445471376300498	0.0136598257823662	0.145199300874434	0.0043012694332906	0.00805585532340885	0.0382972807194993	0.144529260935673	5.34178712741083e-05	0.00297325826882477	0.0663008119649271	0.0167618676131298	0.0241037006996436	0.0166400141813247	0.104606525911708	0.00392270831094379	0.140177060712167	0.00386051806903772	0.00517821021507571	0.037111118380735	0.075321082943187	0.0145958596362155	0.0495169082125604	0.0878047838836119	0.0858902783787493	0.0290175310754666	0.0711314120109772	0.0513249744669272	0.0313366122252773	0.0944366932306813	0.0843137254901961	0.0379361148658893	0.148998722772631	0.00316688484134026	0.0678473660398682	0.0903342366757001	0.102863427827616	0.0214538171364954	0.0628883850996613	0.0659352103328988	0.024453522446387	0.193160385945913	0.0509003632019941	0.0688988870077178	0.000403279608637502	0.00363674559753847	7.41425783838558e-05	2.95796727153227e-05	0.00252319971361835	0.0631299734748011	0.198842138841514	0.098887986324924	0.0184975200796799	0.171240611461603	0.128098632049504	0.142340701405791	0.0568513119533528	0.0111488145803145	1.12777514530716e-14
TC>AG	0.104757085232962	0.000351861358254233	0.00464435778799146	0.0716557124446763	0.00833129171745915	0.0138978509165061	0.0206385795837206	0.00223279925041184	0.00121599830010985	0.00707689214946764	0.00520092573108013	0	0.013193925815285	0.00923042107482711	0.0248140696576908	3.40343000170146e-09	0.00862976215533572	0.00976571802515323	0	0.00326615026249262	0.0113610840123216	0.00761701936752975	2.64318005017075e-18	8.72640485999411e-09	0.00613447212987695	0	3.67190456032352e-08	0	0	0.0161945845148562	0.00150079745259286	0	0.00513039760581445	0.000568830475643757	0.00646206641948513	0.0269970864313313	0.129278983883927	0.00528234804967297	0.000395209627123796	0.0168724891825904	1.96415407981427e-09	0.000156599394431324	0.0167700360472565	0.0534472770352623	0.0408334093681408	0.00258145236659364	0	0.017303112822138	0.0695870308156295	0	0.000758263982896923	0.0103473763933433	0.00323326879894295	0.00461044893621788	0.015350218424391	0.000409006912281949	0	0.00750948347953857	0.00433721641850804	7.49141356029258e-13	0.0468790540016934	1.9685987637084e-17	0.00393237874169225	0.00227100597658411	0.00177185400813928	0.0279707981745169	0.0545414829441963	3.85562811871282e-05	0.000862068965517241	0.0100001399627893	0	0.00290789955437637	0	0.00767754318618042	0.0101125479856314	0.0148840856690595	0.00271316362768818	0	0	0.00179517109629614	0	0.00845410628019324	0.0188069656763063	0.00670372559832537	0.0123339299447971	0.0632721458069179	0.0129296152338368	0	0.0132847654277351	0.00522875816993464	0	0.0253849035871201	0	0.00502850907230611	0.00632339656729901	0.0413613066987545	0.0140298650153781	0.00481385837994113	0.0011448187749319	0.0214200187513984	0.0272598946765909	0.0160354120712798	0.00533693007034809	1.88098031872907e-07	1.33476317486103e-12	8.03535782553019e-06	4.98741183608108e-05	9.94580781379288e-06	0.00530503978779841	0.0481984557675504	0.0209361415461511	0.0080369522863235	0.0416990474727339	0.0112906830640186	0	0.0043731778425656	0.00377549575846546	7.74165258968245e-05
TC>AT	0.194624251973176	0.0156711419307937	0.0468419255289073	0.119639610386962	0.0236697579853202	0.0175107006937048	0.0248897516351713	6.26058026937627e-07	4.56930222946972e-08	5.93756644745032e-08	0.0408044321135415	0	0.0418222554144884	0.0158693668080683	0.0551012788107237	0.0624609291299752	0.0465165228372974	0.037410720856513	0.0323737063535566	0.00614408635286333	0.0267944480820242	0.0410190776084797	0.00402376301214304	0.00390719776830953	0.00617557116657864	2.07845880189541e-05	1.21254710923659e-05	0.000157883154811408	0.0026155487892535	3.62906480078427e-06	0.000189217271493607	0.0228994104558723	0.0273621205643437	0.0122245405052471	0.00781537199468255	0.0576505195545516	0.17723679219869	0.0216677846877469	0.00198056457377954	0.0426818940784139	8.50220841158625e-06	1.51357249643739e-05	0.0625395407946015	0.168330771391123	0.0714451184037584	0.000109191715046401	1.55178263733955e-06	4.67061414243878e-12	0.110282053319164	0.0150753768844221	0.00559623134990822	0.0252739364731998	0	0.035935051978614	0.0276599877893849	0.000760478954273557	1.7023461444843e-06	0.108569135186836	0.0186292793029216	4.60908654182787e-10	0.106366631859088	0.0106712534472604	0.0681271476692939	0.00755905855211685	2.3606413298888e-09	0.0280110103330397	0.0879102748001821	0.000422658257290618	0.0169247009148487	0.0647574977799902	0	0.0161467964330568	0	0.0355086372360845	0.0119925158530869	0.0928017807668297	0.00498310735282795	0.00620907471399658	0.0446108294886393	0.0757469239342943	0.00460141719629156	0.0157004830917874	0.0388833278215847	0.0590635582632386	0.0400866572481788	0.0455442663212148	0.0390309834856751	0.0158722794070043	0.0412975608886031	0.0464052287581699	0	0.0731734067203542	0.00322564482531297	0.00752250299330985	0.031616982836495	0.0810349641293253	0.0236507564719156	0.0412256148594549	0.002689237764166	0.0284159612444014	0.0939896538425148	0.0209870153828647	0.0398223284824187	9.86167783610617e-05	7.84245552977956e-06	6.32478810347976e-07	2.36473569939438e-07	0.029102100533426	0.020159151193634	0.0951653928513748	0.0678613326391637	0.0117676836852667	0.0867764800756143	0.0479127905491933	0.00301793342411752	0.0276967930029154	0.00218471590144256	0.00572811824604357
TC>CA	7.01304298468706e-20	0.0223250638738965	0.0395892572141229	0.00826432062993741	0.0231517912690629	0.00618403999889376	9.99381374343128e-06	4.84266528747685e-14	0.00109018626062021	2.876930065915e-20	0.0159828505544014	0	0.0298730395817774	1.95700238615127e-10	0.00186719658608915	0.0294547836651262	0.0252578404546411	0.0293827792170439	0.0333083986055668	0.00535962598098927	0.00204914840164313	0.0380403488705676	0.00739410034433316	0.00518617347275198	9.73207908995736e-09	0.000376204186662039	0.00289114921191811	0.01501000444229	0.0269452126370229	6.31301633273423e-06	0.0228438969857364	0.0234753670781811	0.0247969217614365	1.09788609850183e-06	1.44861190203776e-08	0.00576352036302672	0.00162145552412683	0.0145683726335099	0.000539281682365707	0.00783574364769405	0.0024604949608803	0.0108453804410414	0.0466345275593962	1.61074789126244e-19	4.02379898065145e-10	1.55614556418799e-13	0.00563666463410724	0.00304791172619667	1.49574975495917e-06	0.0100502512562814	0.0144332529776112	0.00694275499237018	0.0118020797870865	0.0493257207630672	0.0149009732432449	0.00345925159805527	0.00374860212830454	6.56709676332665e-05	0.032896315132485	4.00353884450078e-10	0.0110776996190394	0.000306704033417024	0.0399399025328969	0.0050649794532703	2.13608139853502e-05	0.000355842116057476	0.00124577578214739	2.39921842768959e-06	0.00103800140745954	0.0315690599369918	0.0347123727370524	0.00858932523806886	0	0.0316698656429942	0.0049654598391221	0.0233786043510016	0.0110282807533095	0.0101598317773204	0.0769964599088829	0.00345746708163504	0.0450015119650272	0.0120772946859903	0.015560214249138	0.0600725414740494	0	0.0137805992347495	0.0522632657615699	0.0159538175248052	0.0418387257765382	0.0274509803921569	0.0729533381396806	0.0496922736419741	0.00585820869875222	0.0117588579795667	0.014453477868112	0.00837121028122253	0.00392331898320136	0.0169854996661046	0.0131627843749521	2.4834171154335e-14	0.0248993922853154	0.0248876405149697	0.02807648623454	0.000221512482745213	0.00886324404438296	0.00079780037454923	3.27341313131132e-07	0.0243616771951305	0.013262599469496	0.00493291789778103	0.0508617577019166	2.24952121662504e-10	0.0103563807956064	1.07177576475327e-07	0.0234670943590232	0.0102040816326531	0.0124714146961736	1.62199903048195e-10
TC>CG	0.00921463993685172	0.000133045146311122	6.59486988191164e-20	0.00252668596242873	0.000110760975481371	0.00530448086644317	0.00109128797099327	0	0.00141932176626244	0.0173191533080062	0.00629564319822899	0	0.00174259397560368	0	0.000478342013851901	0.0106915715452559	0.00294674805304147	0	0	0.000420833579168191	7.244451571683e-05	0.00214044903487985	0	8.62680532924052e-21	0	0	0.000287194112846996	0.0166770584770926	0	0.0181750186301848	0.00380704787129609	0.0144081783639578	0.000855066267635742	2.13445606142816e-09	0	0.00321779233212993	0.00348162182190101	0.00122274122466503	1.22434418550363e-21	2.95770432963486e-21	8.08422338464312e-08	0.00105506455395965	0.00465444269260757	1.61074789126244e-19	0.000200081267263101	0.00151178733695351	0	0	0	0.0050251256281407	0	0	0	0.00181754613994643	3.18915429741076e-20	0.00114109984214687	0.00489752536954317	0.00552685173855856	0.00718189839552186	0	1.43128079684887e-20	1.52897228659288e-20	0.00114108045099878	0.0015232162887324	0.00151111475839423	0.00487077100696745	0.000384836227186826	0.00168023846868845	0.000193525686136524	0.00397333338901766	0	0	0	0.00191938579654511	0.00342737469125887	0	0.00108283719409842	0.00871378372066652	0	0.0137877786151449	0	0	0	0.00906203762584966	0	0	0	0	0	0.00457516339869281	0	0.010573878779306	0.00097636811645875	0.0052245425161603	0.000903342366757001	0.00359436448435623	0.000848736083359476	0	1.85271439906817e-20	0	0.000790376722061852	6.73484950768636e-20	0.00384319340944474	0	0	0	4.99709284176429e-08	0	0	0.00392852268639752	0.00380756169440251	0	0.00478467802924446	0.00250353813661497	0	0	0	0
TC>CT	0.0391013603807181	0.00974992241026733	0.014660343552092	0.0102830873195877	0.00136565566034227	0.0835591021414821	8.0464684747431e-14	0.000269150511354493	0.0413240843889645	0.0224181042151824	0	0	0.0109534478466517	0.00750525483146284	0.00420136614751041	0.0151931899903513	0.0218901283940223	0.0407562335722498	0.0701994920723932	0.00331251515148141	0.00194303466779871	0.018162339359784	0.00844542901376057	0.00273524165543546	0.00342010732850371	0.0402852667686923	0.0634233027912751	0.0377064092566193	0.0184457417199267	0.0458124100133441	0.0104322289774873	0.0117432534852347	0.0200940572894399	0.0020065302466091	2.12312955046977e-25	0.000852579978602565	0.00442408764513668	0.0174891442775748	0.00199198525988985	0.00539074518013937	0.116969704790021	0.00274404972986513	0.00886931508109762	0.0259797334472369	0.000951818406283092	0.0131840563365367	0.0733054769196713	0.0327077019473726	0	0.0150753768844221	0.0741088217253243	0.00822375193245918	0.154301976301897	0.0178330009707223	0.00943795867466878	0.082225013936211	0.0468966281086023	0.0188071301602031	0.0190928917983446	0.00174393751381229	0.0188650742592025	5.9148030176481e-12	0.0172620863836351	0.0014220897050748	0.0840381784009471	0.00315925707994281	0.00861392534999258	0.0773216414912455	0.00457424349049965	0.0152662857845527	0.10378389447666	0.00683587774438468	0.0333616364316102	0.0143953934740883	8.10416956552997e-08	0.00525745551122368	0.114108354028162	0.000580085487659896	0	0.0135462795104151	0.0103681409466671	0.0108695652173913	0.0133541511447732	0.0150956870209945	0.0265967363291767	0.0302806212645833	0.0391520498561261	0.0159809904728098	0.0565666077173409	0.0183006535947712	0.0135138251063822	0.0093163850663047	0.0418836117846398	3.08801141517409e-05	0.00632339656729901	0.0268999866911523	0.00908949111135397	0.0114325129259615	0.00759713480026224	0.00238693058218868	0.00687866233297468	0.0226864360643402	0.022973297451699	0.000117743222244245	5.97467376469835e-13	7.64280296817773e-05	1.47850161456008e-05	0.0814262144447244	0.00742705570291777	0.00270709208426624	0.00851356017539671	2.54585952547391e-12	0.00709810047277038	0.0458519270804165	0.0112843493030865	0.0204081632653061	0.00697494513002822	3.19678967368504e-06
TC>GA	7.01304298468706e-20	0.0071613725629295	0.0301155747142009	0.00435854780768065	0	0	9.25919138434264e-06	2.94772597084606e-06	8.39532350840641e-07	0.00830305416127785	1.01796956695725e-06	0	0.025143141647996	2.18137691538312e-82	6.10087180755054e-09	0.0459980141773117	0.0181014523258261	0.0194169606208039	0.00733417259863057	0.000847508861029076	0.00118309779051479	0.0173862896656338	0.00375609030228151	0.00238369279714642	0.0003710030116614	3.41744321956402e-12	3.44921241229321e-16	0.0127496684323257	0.0505106257060182	0.00838867205437912	0.000908174825353626	0.0123016761415496	0.00940572894399316	9.15639858818422e-05	0.00328012472415402	6.24178967490499e-05	0.018921818536459	0.0070798036067091	0.0011922137601368	0.00251595396186676	0.000338479767389348	0.00376014031513341	0.00382526739375307	1.61074789126244e-19	0.00528276548444364	0.00445400647548053	0	0	0.00963820132094611	0.0150753768844221	0.00168636733218055	0	0	0.0181205089505714	0.00564750711029954	0.000158812134214264	0	0.0216785340679208	4.34255919987903e-07	3.4330242287925e-10	0.00143911866619599	1.52897228659288e-20	0.0242836505280265	0.00179666163116372	0	0.00468494827554974	2.70661952008849e-05	0.00271040329604053	0.000756509500351865	0.023877624829459	0.0172987344767674	0.00401004326053159	0	0.0153550863723608	7.49173171211386e-16	0.00109632209500279	8.64075323670933e-12	0.000394874030506622	0.0145286781910621	0.0205593828223591	0.0102348013506302	0.00603864734299517	0.0168862779862222	0.0345673613144669	0.0281226477207542	0.031266657015133	0.0129901498920949	0	0.0427406052813022	0.0176470588235294	0.0286301486241662	0.0515934218330548	0.00283527666304375	0	0.01806684733514	1.10861313288991e-08	2.09397235992887e-18	0.0125621070931938	0.00548899926216569	1.30707940235333e-08	0.0113436642812275	6.73484950768636e-20	0.0290085162961557	6.86152971511959e-07	0.00289165406180896	1.00769395262801e-08	4.45427339115515e-17	2.81209407128046e-11	0.0143236074270557	3.85474786483005e-11	0.0341297303659158	8.16990263388863e-14	0.0104903729429768	0.0116948055585893	3.46398458763723e-06	0.00728862973760933	0.036397671707735	5.29466497262276e-06
TC>GG	0.00849589079473024	0.000342981198199412	0.000777713656742799	0.0024464835033614	0	0	0.00656362216714869	0.000276805074854822	1.05148202406491e-18	0.0120976521524799	0	0	0.00124470998257406	0.000327542627918407	1.15073815064641e-202	0	0.000841928015154704	0	0	7.08930484348373e-05	0.00042301084175594	0.00123972464256002	0	0.000306056595928414	0.00105186704873828	0	2.2782447189567e-08	0.0081689911396464	0	0.00313912612282057	0	0	0	0.000205379100738055	0	0	0	0.000356628066215917	0.00010519103964562	0.000220101983408213	0.000192403600984123	0.000806083153591849	1.25165343609851e-19	0.0207837867577896	7.31750027936695e-06	3.16417512915467e-23	0.00111429626973603	0	0	0	0	0	0	0.000102350231403449	3.15624986815107e-19	0.000272752657533686	0.00509274008493878	0.00698288505346015	0.00376759282935273	0	0.00774572740343147	0.00360060253093854	1.39062856348624e-20	9.51176960166369e-21	0.00123888595240929	1.22847781444108e-13	1.18667318889973e-09	0.00203389866170257	0.000826882477128783	0.00368250528836442	0	0.000359443817302804	0	0.00383877159309021	0	0	0	0	0	0.00513989201930269	0	0.00241545893719807	0.002646065098159	0	0	0	0	0	0	0.00065359477124183	0	0.00531741694201872	0	0	0.001806684733514	0	0.00286673447830425	0.00116911279827972	1.85271439906817e-20	0	0.00122527063203357	0.00276385020834657	6.04570029898002e-20	0	0	0.00421234396625053	0	0	0	0.00196426134319876	0	0	0.00318978535282964	0	0.0077335145879481	0	0.00545302492591922	0.000184502604329353
